Geneid	gene_name	log2fc	p.value	fdr	significant
ENSG00000166839	ANKDD1A	-0.9448918197213403	0.016374305481443856	0.04799871039635184	significant
ENSG00000167779	IGFBP6	-2.1315253755539865	0.016374305481443856	0.04799871039635184	significant
ENSG00000169129	AFAP1L2	-2.726526323991961	0.016374305481443856	0.04799871039635184	significant
ENSG00000169951	ZNF764	-1.453389551771346	0.016374305481443856	0.04799871039635184	significant
ENSG00000170802	FOXN2	2.1910320599580313	0.016374305481443856	0.04799871039635184	significant
ENSG00000174021	GNG5	-1.9506700893777846	0.016374305481443856	0.04799871039635184	significant
ENSG00000175485	OR52W1	-1.1615119507248792	0.016374305481443856	0.04799871039635184	significant
ENSG00000176695	OR4F17	-2.803245405243031	0.016374305481443856	0.04799871039635184	significant
ENSG00000176809	LRRC37A3	-2.0991389480541884	0.016374305481443856	0.04799871039635184	significant
ENSG00000178395	C1orf65	2.052024688349131	0.016374305481443856	0.04799871039635184	significant
ENSG00000182903	ZNF721	-1.4601066224393737	0.016374305481443856	0.04799871039635184	significant
ENSG00000183090	FREM3	-1.1515246733303521	0.016374305481443856	0.04799871039635184	significant
ENSG00000183291	SEP15	-1.164122048987008	0.016374305481443856	0.04799871039635184	significant
ENSG00000184702	SEPT5	-0.9236022857649774	0.016374305481443856	0.04799871039635184	significant
ENSG00000185070	FLRT2	2.37749379995055	0.016374305481443856	0.04799871039635184	significant
ENSG00000188229	TUBB4B	1.5133288382694023	0.016374305481443856	0.04799871039635184	significant
ENSG00000196387	ZNF140	3.574015944765839	0.016374305481443856	0.04799871039635184	significant
ENSG00000196998	WDR45	-1.2085390326450431	0.016374305481443856	0.04799871039635184	significant
ENSG00000203883	SOX18	-1.0981252688996215	0.016374305481443856	0.04799871039635184	significant
ENSG00000205710	C17orf107	-1.0551131454745712	0.016374305481443856	0.04799871039635184	significant
ENSG00000205754	SLCO1B7	-1.362129261411167	0.016374305481443856	0.04799871039635184	significant
ENSG00000215712	TMEM242	-1.1586575967118251	0.016374305481443856	0.04799871039635184	significant
ENSG00000231738	TSPAN19	-1.2295729341826251	0.016374305481443856	0.04799871039635184	significant
ENSG00000237038	USP17L8	-1.3458293216270272	0.016374305481443856	0.04799871039635184	significant
ENSG00000242180	OR51B5	-0.9061191380062267	0.016374305481443856	0.04799871039635184	significant
ENSG00000258405	ZNF578	1.462752397489457	0.016374305481443856	0.04799871039635184	significant
ENSG00000275722	NA	-1.866152627071514	0.016374305481443856	0.04799871039635184	significant
ENSG00000018408	WWTR1	-1.745554129824117	0.016795349396643584	0.04919429027355981	significant
ENSG00000062038	CDH3	-3.7501015190323757	0.016795349396643584	0.04919429027355981	significant
ENSG00000106927	AMBP	-1.1707528525063906	0.016795349396643584	0.04919429027355981	significant
ENSG00000167470	MIDN	-1.3709643817531385	0.016795349396643584	0.04919429027355981	significant
ENSG00000237440	ZNF737	-1.9141817488865827	0.016795349396643584	0.04919429027355981	significant
ENSG00000011304	PTBP1	-2.230495041535994	0.017226022831817747	0.04995385980666079	significant
ENSG00000024048	UBR2	-2.421650795355137	0.017226022831817747	0.04995385980666079	significant
ENSG00000043462	LCP2	-2.192174294271629	0.017226022831817747	0.04995385980666079	significant
ENSG00000064995	TAF11	-1.3254839926836066	0.017226022831817747	0.04995385980666079	significant
ENSG00000074621	SLC24A1	-1.174770933863352	0.017226022831817747	0.04995385980666079	significant
ENSG00000088682	COQ9	-2.228407128283579	0.017226022831817747	0.04995385980666079	significant
ENSG00000088882	CPXM1	-1.3646657866410088	0.017226022831817747	0.04995385980666079	significant
ENSG00000100399	CHADL	-2.369951870414739	0.017226022831817747	0.04995385980666079	significant
ENSG00000103174	NAGPA	2.0029251266956356	0.017226022831817747	0.04995385980666079	significant
ENSG00000103496	STX4	1.495614824795473	0.017226022831817747	0.04995385980666079	significant
ENSG00000105371	ICAM4	1.7136635378663643	0.017226022831817747	0.04995385980666079	significant
ENSG00000107742	SPOCK2	-2.7622770602879134	0.017226022831817747	0.04995385980666079	significant
ENSG00000112414	GPR126	-1.5652747557260789	0.017226022831817747	0.04995385980666079	significant
ENSG00000114302	PRKAR2A	-2.335232400221777	0.017226022831817747	0.04995385980666079	significant
ENSG00000114867	EIF4G1	-2.8085348923330224	0.017226022831817747	0.04995385980666079	significant
ENSG00000114999	TTL	-1.665480462566596	0.017226022831817747	0.04995385980666079	significant
ENSG00000115902	SLC1A4	-1.0675012146500182	0.017226022831817747	0.04995385980666079	significant
ENSG00000124422	USP22	-1.8971284901609504	0.017226022831817747	0.04995385980666079	significant
ENSG00000127337	YEATS4	1.6594284267073627	0.017226022831817747	0.04995385980666079	significant
ENSG00000130783	CCDC62	1.5437927652405024	0.017226022831817747	0.04995385980666079	significant
ENSG00000131748	STARD3	-2.480798454362264	0.017226022831817747	0.04995385980666079	significant
ENSG00000132406	TMEM128	1.4906013919229024	0.017226022831817747	0.04995385980666079	significant
ENSG00000132530	XAF1	-1.9533982287788962	0.017226022831817747	0.04995385980666079	significant
ENSG00000132703	APCS	1.565240127076469	0.017226022831817747	0.04995385980666079	significant
ENSG00000134013	LOXL2	-1.3107526094438937	0.017226022831817747	0.04995385980666079	significant
ENSG00000137273	FOXF2	-1.4328212701528429	0.017226022831817747	0.04995385980666079	significant
ENSG00000137877	SPTBN5	-1.8850076790518633	0.017226022831817747	0.04995385980666079	significant
ENSG00000145192	AHSG	-2.136841514358463	0.017226022831817747	0.04995385980666079	significant
ENSG00000149269	PAK1	-2.124620731554115	0.017226022831817747	0.04995385980666079	significant
ENSG00000149506	ZP1	-1.219650860600925	0.017226022831817747	0.04995385980666079	significant
ENSG00000153944	MSI2	-1.3471352725415078	0.017226022831817747	0.04995385980666079	significant
ENSG00000158352	SHROOM4	-2.0180106237377595	0.017226022831817747	0.04995385980666079	significant
ENSG00000160654	CD3G	-2.3638081182212933	0.017226022831817747	0.04995385980666079	significant
ENSG00000162493	PDPN	-1.4509579689808445	0.017226022831817747	0.04995385980666079	significant
ENSG00000162627	SNX7	-1.2571253188907714	0.017226022831817747	0.04995385980666079	significant
ENSG00000162775	RBM15	-1.7182209398342838	0.017226022831817747	0.04995385980666079	significant
ENSG00000163637	PRICKLE2	-2.5987109649738334	0.017226022831817747	0.04995385980666079	significant
ENSG00000164056	SPRY1	-1.182858587550614	0.017226022831817747	0.04995385980666079	significant
ENSG00000164182	NDUFAF2	-2.2897744168717624	0.017226022831817747	0.04995385980666079	significant
ENSG00000164532	TBX20	1.558088964075151	0.017226022831817747	0.04995385980666079	significant
ENSG00000164692	COL1A2	-1.3143272083649742	0.017226022831817747	0.04995385980666079	significant
ENSG00000167371	PRRT2	-2.1757241048456537	0.017226022831817747	0.04995385980666079	significant
ENSG00000167874	TMEM88	1.887063283203409	0.017226022831817747	0.04995385980666079	significant
ENSG00000169714	CNBP	-1.594480753825466	0.017226022831817747	0.04995385980666079	significant
ENSG00000170191	NANP	-1.284083855356395	0.017226022831817747	0.04995385980666079	significant
ENSG00000172179	PRL	-2.061910778412618	0.017226022831817747	0.04995385980666079	significant
ENSG00000174844	DNAH12	-1.3214944979662857	0.017226022831817747	0.04995385980666079	significant
ENSG00000176927	EFCAB5	-1.4334250058388358	0.017226022831817747	0.04995385980666079	significant
ENSG00000179218	CALR	-1.150035930939635	0.017226022831817747	0.04995385980666079	significant
ENSG00000179520	SLC17A8	-1.155012299004203	0.017226022831817747	0.04995385980666079	significant
ENSG00000179772	FOXS1	-1.1136623542501956	0.017226022831817747	0.04995385980666079	significant
ENSG00000183354	KIAA2026	-1.271660321577515	0.017226022831817747	0.04995385980666079	significant
ENSG00000186153	WWOX	-1.3594518946050211	0.017226022831817747	0.04995385980666079	significant
ENSG00000186603	HPDL	-1.9000604262881942	0.017226022831817747	0.04995385980666079	significant
ENSG00000187531	SIRT7	-1.089852734879401	0.017226022831817747	0.04995385980666079	significant
ENSG00000188227	ZNF793	-2.1755734249810357	0.017226022831817747	0.04995385980666079	significant
ENSG00000188306	LRRIQ4	1.697077177749299	0.017226022831817747	0.04995385980666079	significant
ENSG00000213199	ASIC3	-1.4634419432617327	0.017226022831817747	0.04995385980666079	significant
ENSG00000229972	IQCF3	-1.5730027397082482	0.017226022831817747	0.04995385980666079	significant
ENSG00000237388	OR4A47	-1.7612813434115298	0.017226022831817747	0.04995385980666079	significant
ENSG00000241690	TMEM239	-1.711174091183307	0.017226022831817747	0.04995385980666079	significant
ENSG00000244242	IFITM10	-1.2867375327491728	0.017226022831817747	0.04995385980666079	significant
ENSG00000270647	TAF15	-1.4182163931031835	0.017226022831817747	0.04995385980666079	significant
ENSG00000279261	NA	-1.1235076689759875	0.017226022831817747	0.04995385980666079	significant
ENSG00000035664	DAPK2	-1.8303434446516447	0.017666195018269087	0.05115081729529246	non-significant
ENSG00000103199	ZNF500	-1.120212912411862	0.017666195018269087	0.05115081729529246	non-significant
ENSG00000104331	IMPAD1	-3.091222187752349	0.017666195018269087	0.05115081729529246	non-significant
ENSG00000125944	HNRNPR	-1.1240325460102016	0.017666195018269087	0.05115081729529246	non-significant
ENSG00000139291	TMEM19	-1.1305766583867838	0.017666195018269087	0.05115081729529246	non-significant
ENSG00000155249	OR4K1	-1.4565305991152155	0.017666195018269087	0.05115081729529246	non-significant
ENSG00000171459	OR1L6	-1.1298662595064635	0.017666195018269087	0.05115081729529246	non-significant
ENSG00000196542	SPTSSB	-1.5732417653566884	0.017666195018269087	0.05115081729529246	non-significant
ENSG00000240303	ACAD11	-1.1604737112974333	0.017666195018269087	0.05115081729529246	non-significant
ENSG00000240720	LRRD1	-1.6880713005427768	0.017666195018269087	0.05115081729529246	non-significant
ENSG00000007866	TEAD3	3.268707991954439	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000078142	PIK3C3	-1.279513506718415	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000080546	SESN1	2.7684447504645884	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000091622	PITPNM3	-0.7980840156651527	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000092140	G2E3	-2.1956468105890266	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000099260	PALMD	-1.965362943936506	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000100243	CYB5R3	-1.0652127575420731	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000100600	LGMN	1.5904455118787497	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000101160	CTSZ	-0.921334047594822	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000101187	SLCO4A1	-3.0796379001369267	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000102981	PARD6A	-1.7344198264543234	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000104731	KLHDC4	-2.044154482111941	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000105428	ZNRF4	1.7979957089089447	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000105492	SIGLEC6	-2.3647378520019764	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000107679	PLEKHA1	-1.7498365255148318	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000109270	LAMTOR3	-2.5268051397472666	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000110721	CHKA	-0.984714910521678	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000115170	ACVR1	-2.36910268200393	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000115760	BIRC6	-1.7924545168086083	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000115956	PLEK	-1.2569422162653143	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000117226	GBP3	-1.9042945986966042	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000118482	PHF3	-0.9891798929029949	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000118513	MYB	-1.3388780054942446	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000119715	ESRRB	-1.2184946033372681	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000122512	PMS2	-1.6101968213477325	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000127993	RBM48	-1.9863749494201748	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000130522	JUND	-1.1321330452214653	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000130592	LSP1	-0.9500082264138392	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000135452	TSPAN31	-1.0813122450802208	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000139370	SLC15A4	-2.2186192246749394	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000144031	ANKRD53	-1.4967031518012095	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000146707	POMZP3	-1.4481510809074143	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000147697	GSDMC	-2.2196077873718183	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000148090	AUH	-2.3680523766576966	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000150551	LYPD1	-0.9551304388087956	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000154227	CERS3	2.921875327285912	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000156170	NDUFAF6	-1.8906005202420897	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000156171	DRAM2	-0.9505668368313079	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000158901	WFDC8	-0.9695628735664259	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000162341	TPCN2	-1.5544104320405137	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000163121	NEURL3	1.6518655858804492	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000164330	EBF1	-1.453085657020651	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000164708	PGAM2	-2.1416610847433626	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000166347	CYB5A	-1.5953928039783296	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000170276	HSPB2	-1.2481139915783572	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000170465	KRT6C	-0.9965403583476883	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000174292	TNK1	-1.1107847188458713	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000175029	CTBP2	-1.2723172793833888	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000176533	GNG7	-2.3611567015791053	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000178184	PARD6G	-2.287432790434398	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000178828	RNF186	-1.6768939644869287	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000184293	CLECL1	-1.451081108545939	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000188483	IER5L	-1.1657621561414448	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000188690	UROS	-1.873916799778808	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000204442	FAM155A	-1.0363746592681433	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000244094	SPRR2F	-2.110831204328078	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000256222	MTRNR2L3	-2.26246703500882	0.018116354940536837	0.05199430095070547	non-significant
ENSG00000100557	C14orf105	-1.182578544614532	0.01857636495668325	0.05326537841736531	non-significant
