Geneid	gene_name	log2fc	p.value	fdr	significant
ENSG00000112514	CUTA	-1.331223511834483	0.02946621439601481	0.09510493310913297	significant
ENSG00000114982	KANSL3	-1.3254097837624021	0.029467339388139016	0.09510493310913297	significant
ENSG00000115170	ACVR1	-1.2483374513961618	0.029464639429827223	0.09510493310913297	significant
ENSG00000115289	PCGF1	-1.3387074926563403	0.02946587690102237	0.09510493310913297	significant
ENSG00000117245	KIF17	-1.2235633175143568	0.02946328947996897	0.09510493310913297	significant
ENSG00000118418	HMGN3	-1.319636164120997	0.029467339388139016	0.09510493310913297	significant
ENSG00000122694	GLIPR2	1.692504054701137	0.029467339388139016	0.09510493310913297	significant
ENSG00000125354	SEPT6	1.3247832533661774	0.029467339388139016	0.09510493310913297	significant
ENSG00000126953	TIMM8A	-1.1967605419647587	0.029465539407250604	0.09510493310913297	significant
ENSG00000130518	KIAA1683	1.1934530626773194	0.029467339388139016	0.09510493310913297	significant
ENSG00000134489	HRH4	1.2388475811994655	0.029467339388139016	0.09510493310913297	significant
ENSG00000136932	C9orf156	1.5363524974579292	0.029467339388139016	0.09510493310913297	significant
ENSG00000145861	C1QTNF2	1.3898301606628056	0.029467339388139016	0.09510493310913297	significant
ENSG00000145990	GFOD1	-1.3668368556229984	0.02946621439601481	0.09510493310913297	significant
ENSG00000147883	CDKN2B	-1.3742646378115482	0.029467339388139016	0.09510493310913297	significant
ENSG00000149133	OR5F1	-1.4303436172781514	0.02946621439601481	0.09510493310913297	significant
ENSG00000155975	VPS37A	-0.8985068182701185	0.02946328947996897	0.09510493310913297	significant
ENSG00000156587	UBE2L6	-1.2830740377665564	0.029464976920343722	0.09510493310913297	significant
ENSG00000157985	AGAP1	1.2106596069411422	0.029467339388139016	0.09510493310913297	significant
ENSG00000162722	TRIM58	-1.3144610477267782	0.029464976920343722	0.09510493310913297	significant
ENSG00000164344	KLKB1	1.0817756398785436	0.029467339388139016	0.09510493310913297	significant
ENSG00000164707	SLC13A4	-1.1746482662736826	0.02946328947996897	0.09510493310913297	significant
ENSG00000165055	METTL2B	-1.284202956606867	0.029464976920343722	0.09510493310913297	significant
ENSG00000165118	C9orf64	-1.104882915646851	0.029464976920343722	0.09510493310913297	significant
ENSG00000166963	MAP1A	-1.1663348179770998	0.02946621439601481	0.09510493310913297	significant
ENSG00000170469	SPATA24	0.8180417801588529	0.029467339388139016	0.09510493310913297	significant
ENSG00000173124	C10orf129	1.1066775790330992	0.029467339388139016	0.09510493310913297	significant
ENSG00000174165	ZDHHC24	0.8804789938767438	0.029467339388139016	0.09510493310913297	significant
ENSG00000175482	POLD4	-1.0395877846222927	0.029464976920343722	0.09510493310913297	significant
ENSG00000177508	IRX3	0.8814955948231903	0.029467339388139016	0.09510493310913297	significant
ENSG00000179222	MAGED1	1.2357894689161382	0.029467339388139016	0.09510493310913297	significant
ENSG00000180190	TDRP	-1.3791309663610922	0.029467001889077672	0.09510493310913297	significant
ENSG00000181467	RAP2B	-1.2915881691952582	0.02946711438862918	0.09510493310913297	significant
ENSG00000182816	KRTAP13-2	-1.1279927764676434	0.029465539407250604	0.09510493310913297	significant
ENSG00000183644	C11orf88	-1.3425522838401938	0.02946655189222798	0.09510493310913297	significant
ENSG00000184838	PRR16	-1.3825118849008846	0.029467339388139016	0.09510493310913297	significant
ENSG00000187325	TAF9B	-1.3132423303511749	0.029467001889077672	0.09510493310913297	significant
ENSG00000188026	RILPL1	-1.272873782862338	0.029467339388139016	0.09510493310913297	significant
ENSG00000189252	SPANXN3	1.1233774620312895	0.029467339388139016	0.09510493310913297	significant
ENSG00000196724	ZNF418	-1.3285230829268402	0.029467001889077672	0.09510493310913297	significant
ENSG00000197991	PCDH20	-1.2701957188634023	0.029464976920343722	0.09510493310913297	significant
ENSG00000198315	ZKSCAN8	1.0031956152304813	0.029467339388139016	0.09510493310913297	significant
ENSG00000198816	ZNF358	0.9554869690681259	0.029467339388139016	0.09510493310913297	significant
ENSG00000205403	CFI	-1.161737107906553	0.029464976920343722	0.09510493310913297	significant
ENSG00000214897	U82695.5	1.5009880155868838	0.029467339388139016	0.09510493310913297	significant
ENSG00000237541	HLA-DQA2	1.443439355590391	0.029467339388139016	0.09510493310913297	significant
ENSG00000242019	KIR3DL3	-1.314602390133998	0.029467001889077672	0.09510493310913297	significant
ENSG00000253767	PCDHGA8	1.728467861984984	0.029467339388139016	0.09510493310913297	significant
ENSG00000267855	NDUFA7	1.3498343972840807	0.029467339388139016	0.09510493310913297	significant
ENSG00000269699	ZIM2	0.9754624652015232	0.029467339388139016	0.09510493310913297	significant
ENSG00000076351	SLC46A1	-1.3734388277883727	0.030167418338213754	0.09671563894589935	significant
ENSG00000087903	RFX2	-1.228645678977615	0.03016798986913764	0.09671563894589935	significant
ENSG00000092607	TBX15	-1.3349781010299362	0.03016798986913764	0.09671563894589935	significant
ENSG00000104055	TGM5	-0.4698943462308408	0.03016296051250685	0.09671563894589935	significant
ENSG00000108798	ABI3	-0.9239031953088	0.030164560734073885	0.09671563894589935	significant
ENSG00000109184	DCUN1D4	-1.106205262158563	0.030166961115897607	0.09671563894589935	significant
ENSG00000116132	PRRX1	-1.1535514173563974	0.03016753264412931	0.09671563894589935	significant
ENSG00000116489	CAPZA1	-1.212432492578912	0.030166961115897607	0.09671563894589935	significant
ENSG00000117862	TXNDC12	-1.3062874352029095	0.03016856140342664	0.09671563894589935	significant
ENSG00000119772	DNMT3A	-1.2466334602837292	0.03016856140342664	0.09671563894589935	significant
ENSG00000121940	CLCC1	-1.2830752653881887	0.030166961115897607	0.09671563894589935	significant
ENSG00000122642	FKBP9	-1.1824892359443333	0.030166961115897607	0.09671563894589935	significant
ENSG00000126752	SSX1	-1.262944037535775	0.030166961115897607	0.09671563894589935	significant
ENSG00000130005	GAMT	-1.3041390278388667	0.030167418338213754	0.09671563894589935	significant
ENSG00000130363	RSPH3	-1.285230919558408	0.03016856140342664	0.09671563894589935	significant
ENSG00000141013	GAS8	-1.0845723142519974	0.030165818069530045	0.09671563894589935	significant
ENSG00000142875	PRKACB	-1.2029473544524023	0.030166961115897607	0.09671563894589935	significant
ENSG00000145491	ROPN1L	-1.3240337122697208	0.03016798986913764	0.09671563894589935	significant
ENSG00000155893	ACPL2	-1.2546061493766822	0.030164560734073885	0.09671563894589935	significant
ENSG00000161249	DMKN	-1.2916964002218716	0.030166961115897607	0.09671563894589935	significant
ENSG00000162592	CCDC27	-1.2475987095526915	0.03016856140342664	0.09671563894589935	significant
ENSG00000162599	NFIA	-1.011034359668511	0.030164560734073885	0.09671563894589935	significant
ENSG00000162924	REL	-1.2631684327626058	0.03016798986913764	0.09671563894589935	significant
ENSG00000164853	UNCX	-1.260511872576396	0.03016616098202686	0.09671563894589935	significant
ENSG00000166794	PPIB	-1.2156883799238751	0.030164560734073885	0.09671563894589935	significant
ENSG00000170255	MRGPRX1	-1.363512826046874	0.03016856140342664	0.09671563894589935	significant
ENSG00000174501	ANKRD36C	-1.1997157553091709	0.030167418338213754	0.09671563894589935	significant
ENSG00000177414	UBE2U	-1.141184139521734	0.030166961115897607	0.09671563894589935	significant
ENSG00000178922	HYI	-1.3854860376873628	0.03016856140342664	0.09671563894589935	significant
ENSG00000179165	PXT1	-1.113314046459395	0.03016558946187192	0.09671563894589935	significant
ENSG00000183520	UTP11L	-1.1752955620378625	0.030166961115897607	0.09671563894589935	significant
ENSG00000184221	OLIG1	-1.317517392036216	0.03016856140342664	0.09671563894589935	significant
ENSG00000185055	EFCAB10	-0.6220095990745657	0.030165818069530045	0.09671563894589935	significant
ENSG00000188010	MORN2	-1.2940897125489932	0.030167418338213754	0.09671563894589935	significant
ENSG00000188107	EYS	-1.2807012176132695	0.03016616098202686	0.09671563894589935	significant
ENSG00000204084	INPP5B	-1.351165377361074	0.03016856140342664	0.09671563894589935	significant
ENSG00000214860	EVPLL	-1.3167105700583586	0.030167418338213754	0.09671563894589935	significant
ENSG00000221864	KRTAP12-2	1.5596298567562226	0.03016798986913764	0.09671563894589935	significant
ENSG00000276180	NA	-1.2099887195727064	0.03016558946187192	0.09671563894589935	significant
ENSG00000008710	PKD1	-1.3359111459652744	0.030884308532860873	0.09833437348227272	significant
ENSG00000076662	ICAM3	-1.2604253464829955	0.030882450444331737	0.09833437348227272	significant
ENSG00000086288	NME8	-1.2658685432621162	0.030881869798676003	0.09833437348227272	significant
ENSG00000087460	GNAS	-1.3249913796874204	0.030881869798676003	0.09833437348227272	significant
ENSG00000104946	TBC1D17	-1.278263459337754	0.030884308532860873	0.09833437348227272	significant
ENSG00000107521	HPS1	-1.1906214308343477	0.030882450444331737	0.09833437348227272	significant
ENSG00000108953	YWHAE	-1.3530966963907638	0.03088070851737879	0.09833437348227272	significant
ENSG00000111241	FGF6	1.2151166253708547	0.030884308532860873	0.09833437348227272	significant
ENSG00000112308	C6orf62	-1.3389233558882203	0.030884308532860873	0.09833437348227272	significant
ENSG00000118137	APOA1	1.220249111922837	0.030884308532860873	0.09833437348227272	significant
ENSG00000122971	ACADS	1.379587762490526	0.030884308532860873	0.09833437348227272	significant
ENSG00000123091	RNF11	-1.345958832326194	0.030884308532860873	0.09833437348227272	significant
ENSG00000124802	EEF1E1	1.4272573446395926	0.030884308532860873	0.09833437348227272	significant
ENSG00000125875	TBC1D20	1.2192670286424163	0.030884308532860873	0.09833437348227272	significant
ENSG00000132669	RIN2	-1.1353641365500609	0.030881869798676003	0.09833437348227272	significant
ENSG00000136869	TLR4	1.1702212491517359	0.030884308532860873	0.09833437348227272	significant
ENSG00000138079	SLC3A1	0.9477710045136789	0.030884308532860873	0.09833437348227272	significant
ENSG00000145757	SPATA9	-1.0626310342081473	0.030882450444331737	0.09833437348227272	significant
ENSG00000152582	SPEF2	1.0900622919070482	0.030884308532860873	0.09833437348227272	significant
ENSG00000152926	ZNF117	-0.9737054254321474	0.030882450444331737	0.09833437348227272	significant
ENSG00000162391	FAM151A	0.8652075389874986	0.030884308532860873	0.09833437348227272	significant
ENSG00000163377	FAM19A4	1.3236146662725816	0.030884308532860873	0.09833437348227272	significant
ENSG00000167476	JSRP1	-1.2912833119640363	0.03088070851737879	0.09833437348227272	significant
ENSG00000170006	TMEM154	-1.1911658415387565	0.030880127881737444	0.09833437348227272	significant
ENSG00000170264	FAM161A	-1.1011466997891617	0.030882450444331737	0.09833437348227272	significant
ENSG00000172602	RND1	1.3287323781519158	0.030884308532860873	0.09833437348227272	significant
ENSG00000175497	DPP10	0.8465905219498239	0.030884308532860873	0.09833437348227272	significant
ENSG00000176571	CNBD1	1.240993315543296	0.030884308532860873	0.09833437348227272	significant
ENSG00000178904	DPY19L3	1.1379522870877152	0.030884308532860873	0.09833437348227272	significant
ENSG00000179002	TAS1R2	-1.3136842285216639	0.030881869798676003	0.09833437348227272	significant
ENSG00000179477	ALOX12B	-1.2714794983167441	0.030884308532860873	0.09833437348227272	significant
ENSG00000184349	EFNA5	-1.361066667103795	0.030881869798676003	0.09833437348227272	significant
ENSG00000185008	ROBO2	-1.3067641713182798	0.030883960138658153	0.09833437348227272	significant
ENSG00000196535	MYO18A	-1.26161483057685	0.030881869798676003	0.09833437348227272	significant
ENSG00000197977	ELOVL2	-1.1735406121181022	0.030882450444331737	0.09833437348227272	significant
ENSG00000204248	COL11A2	-1.263293206272275	0.030884308532860873	0.09833437348227272	significant
ENSG00000213516	RBMXL1	-1.0869476598836947	0.030882450444331737	0.09833437348227272	significant
ENSG00000221858	OR2A12	1.2561731894589367	0.030884308532860873	0.09833437348227272	significant
ENSG00000250298	GIMD1	0.9554489499065304	0.030884308532860873	0.09833437348227272	significant
ENSG00000266412	NCOA4	-1.31723015757235	0.030884308532860873	0.09833437348227272	significant
ENSG00000014824	SLC30A9	-1.2775633493266914	0.03161434804096895	0.10002721820390006	non-significant
ENSG00000065600	TMEM206	1.750538760315694	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000070031	SCT	-1.318781772264656	0.0316139941242493	0.10002721820390006	non-significant
ENSG00000078018	MAP2	-1.245351157910334	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000109536	FRG1	-1.1923636568962337	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000112658	SRF	-1.2387185301582018	0.031611870648946556	0.10002721820390006	non-significant
ENSG00000113328	CCNG1	-1.2189114720216918	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000114988	LMAN2L	-1.0828976989340675	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000121073	SLC35B1	-1.2546125636428318	0.03161375818043132	0.10002721820390006	non-significant
ENSG00000122687	FTSJ2	-1.22380411187602	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000124491	F13A1	-1.1638864139136063	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000133246	PRAM1	-1.3622358820871314	0.03161434804096895	0.10002721820390006	non-significant
ENSG00000136715	SAP130	1.5046695045079017	0.03161375818043132	0.10002721820390006	non-significant
ENSG00000137312	FLOT1	-1.2180734683335217	0.03161434804096895	0.10002721820390006	non-significant
ENSG00000137675	MMP27	-1.2873016159918822	0.03161151674056541	0.10002721820390006	non-significant
ENSG00000141294	LRRC46	-1.290745367847304	0.03161375818043132	0.10002721820390006	non-significant
ENSG00000147437	GNRH1	-1.18001422494726	0.03161316832320254	0.10002721820390006	non-significant
ENSG00000164403	SHROOM1	-1.133853943718129	0.03161434804096895	0.10002721820390006	non-significant
ENSG00000165699	TSC1	-1.292687969895824	0.03161375818043132	0.10002721820390006	non-significant
ENSG00000166961	MS4A15	-1.1420952406040463	0.031612342528641146	0.10002721820390006	non-significant
ENSG00000167925	GHDC	-1.30441641016188	0.03161434804096895	0.10002721820390006	non-significant
ENSG00000168286	THAP11	-1.33369824422464	0.03161434804096895	0.10002721820390006	non-significant
ENSG00000170962	PDGFD	-1.1474383415230363	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000171931	FBXW10	-1.244429348738151	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000174325	DIRC1	1.7853386825150555	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000175003	SLC22A1	-1.2669148770124377	0.03161434804096895	0.10002721820390006	non-significant
ENSG00000175970	UNC119B	-1.3149700892240903	0.031611870648946556	0.10002721820390006	non-significant
ENSG00000178035	IMPDH2	-1.312332772170207	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000178257	PRM3	-1.2848255969714504	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000178372	CALML5	-1.3473167418217125	0.03161434804096895	0.10002721820390006	non-significant
ENSG00000186105	LRRC70	-1.2738820856843502	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000187147	RNF220	-1.2353993429673116	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000187258	NPSR1	-1.2608278800487722	0.03161128080230642	0.10002721820390006	non-significant
ENSG00000242028	HYPK	-1.3204578843847963	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000264424	MYH4	-0.9007701703423452	0.03161246049889572	0.10002721820390006	non-significant
ENSG00000269405	NXF2	-0.9872207290669519	0.0316126964398019	0.10002721820390006	non-significant
ENSG00000271605	MILR1	-1.2793173663304476	0.03161375818043132	0.10002721820390006	non-significant
ENSG00000049283	EPN3	1.387603223906454	0.03235818010520365	0.1015236728063242	non-significant
ENSG00000066084	DIP2B	1.368546263573597	0.032359378399571766	0.1015236728063242	non-significant
